Run 1, Best epoch: 230, Best val_loss: 2.892216682434082
Run 2, Best epoch: 264, Best val_loss: 7.117439270019531
Run 3, Best epoch: 19, Best val_loss: 1.0368397235870361
Run 4, Best epoch: 64, Best val_loss: 7.228646278381348
Run 5, Best epoch: 40, Best val_loss: 0.9089409708976746
Run 6, Best epoch: 61, Best val_loss: 2.7262139320373535
Run 7, Best epoch: 631, Best val_loss: 4.0280985832214355
Run 8, Best epoch: 679, Best val_loss: 6.264389514923096
Run 9, Best epoch: 201, Best val_loss: 4.459880352020264
Run 10, Best epoch: 123, Best val_loss: 2.890360116958618
Run 11, Best epoch: 29, Best val_loss: 4.221459865570068
Run 12, Best epoch: 132, Best val_loss: 0.9094448685646057
Run 13, Best epoch: 16, Best val_loss: 1.6508556604385376
Run 14, Best epoch: 545, Best val_loss: 6.904182434082031
Run 15, Best epoch: 58, Best val_loss: 1.5310522317886353
Run 16, Best epoch: 74, Best val_loss: 2.757859706878662
Run 17, Best epoch: 82, Best val_loss: 1.5812708139419556
Run 18, Best epoch: 75, Best val_loss: 1.018261194229126
Run 19, Best epoch: 25, Best val_loss: 1.526665449142456
Run 20, Best epoch: 553, Best val_loss: 4.297060966491699
