Run 1, Best epoch: 653, Best val_loss: 1.2091593742370605
Run 2, Best epoch: 275, Best val_loss: 1.536710262298584
Run 3, Best epoch: 0, Best val_loss: 0.6610779166221619
Run 4, Best epoch: 97, Best val_loss: 1.5585758686065674
Run 5, Best epoch: 6, Best val_loss: 0.6499283313751221
Run 6, Best epoch: 441, Best val_loss: 1.212307333946228
Run 7, Best epoch: 463, Best val_loss: 1.4447596073150635
Run 8, Best epoch: 447, Best val_loss: 1.4744138717651367
Run 9, Best epoch: 34, Best val_loss: 1.595900535583496
Run 10, Best epoch: 33, Best val_loss: 1.2286832332611084
Run 11, Best epoch: 631, Best val_loss: 1.608344316482544
Run 12, Best epoch: 181, Best val_loss: 0.6570854783058167
Run 13, Best epoch: 5, Best val_loss: 0.87249356508255
Run 14, Best epoch: 41, Best val_loss: 1.5962668657302856
Run 15, Best epoch: 8, Best val_loss: 0.845744788646698
Run 16, Best epoch: 88, Best val_loss: 1.2146806716918945
Run 17, Best epoch: 1, Best val_loss: 0.8886551260948181
Run 18, Best epoch: 0, Best val_loss: 0.6697497963905334
Run 19, Best epoch: 8, Best val_loss: 0.841642439365387
Run 20, Best epoch: 27, Best val_loss: 1.6274751424789429
