Run 1, Best epoch: 134, Best val_loss: 1.248152732849121
Run 2, Best epoch: 348, Best val_loss: 1.5344725847244263
Run 3, Best epoch: 107, Best val_loss: 0.6577838659286499
Run 4, Best epoch: 53, Best val_loss: 1.5636721849441528
Run 5, Best epoch: 164, Best val_loss: 0.6099766492843628
Run 6, Best epoch: 876, Best val_loss: 1.2102351188659668
Run 7, Best epoch: 267, Best val_loss: 1.5257813930511475
Run 8, Best epoch: 359, Best val_loss: 1.4608246088027954
Run 9, Best epoch: 248, Best val_loss: 1.578688383102417
Run 10, Best epoch: 39, Best val_loss: 1.2863203287124634
Run 11, Best epoch: 45, Best val_loss: 1.5865164995193481
Run 12, Best epoch: 73, Best val_loss: 0.619186282157898
Run 13, Best epoch: 31, Best val_loss: 0.8551324605941772
Run 14, Best epoch: 25, Best val_loss: 1.5760716199874878
Run 15, Best epoch: 88, Best val_loss: 0.8092685341835022
Run 16, Best epoch: 727, Best val_loss: 1.2231378555297852
Run 17, Best epoch: 96, Best val_loss: 0.8436261415481567
Run 18, Best epoch: 50, Best val_loss: 0.6643021106719971
Run 19, Best epoch: 19, Best val_loss: 0.8190926909446716
Run 20, Best epoch: 27, Best val_loss: 1.5582635402679443
