Run 1, Best epoch: 724, Best val_loss: 1.1985048055648804
Run 2, Best epoch: 1177, Best val_loss: 1.4990984201431274
Run 3, Best epoch: 1392, Best val_loss: 0.6690987944602966
Run 4, Best epoch: 558, Best val_loss: 1.5427367687225342
Run 5, Best epoch: 806, Best val_loss: 0.6776551604270935
Run 6, Best epoch: 724, Best val_loss: 1.2013591527938843
Run 7, Best epoch: 615, Best val_loss: 1.505458950996399
Run 8, Best epoch: 470, Best val_loss: 1.4745643138885498
Run 9, Best epoch: 174, Best val_loss: 1.55801522731781
Run 10, Best epoch: 153, Best val_loss: 1.2433652877807617
Run 11, Best epoch: 29, Best val_loss: 1.5977842807769775
Run 12, Best epoch: 493, Best val_loss: 0.6591581702232361
Run 13, Best epoch: 5, Best val_loss: 0.8705222010612488
Run 14, Best epoch: 17, Best val_loss: 1.6026229858398438
Run 15, Best epoch: 16, Best val_loss: 0.8439813852310181
Run 16, Best epoch: 607, Best val_loss: 1.2171770334243774
Run 17, Best epoch: 33, Best val_loss: 0.8944613933563232
Run 18, Best epoch: 816, Best val_loss: 0.7247097492218018
Run 19, Best epoch: 36, Best val_loss: 0.8376778364181519
Run 20, Best epoch: 117, Best val_loss: 1.5820077657699585
