Run 1, Best epoch: 51, Best val_loss: 1.176663875579834
Run 2, Best epoch: 56, Best val_loss: 1.5141446590423584
Run 3, Best epoch: 63, Best val_loss: 0.6807032227516174
Run 4, Best epoch: 12, Best val_loss: 1.541892409324646
Run 5, Best epoch: 7, Best val_loss: 0.6601219177246094
Run 6, Best epoch: 40, Best val_loss: 1.180757999420166
Run 7, Best epoch: 29, Best val_loss: 1.4688522815704346
Run 8, Best epoch: 33, Best val_loss: 1.4727052450180054
Run 9, Best epoch: 22, Best val_loss: 1.529295563697815
Run 10, Best epoch: 8, Best val_loss: 1.1984201669692993
Run 11, Best epoch: 6, Best val_loss: 1.5871496200561523
Run 12, Best epoch: 16, Best val_loss: 0.655735969543457
Run 13, Best epoch: 1, Best val_loss: 0.8874108791351318
Run 14, Best epoch: 7, Best val_loss: 1.5715233087539673
Run 15, Best epoch: 2, Best val_loss: 0.8511794209480286
Run 16, Best epoch: 11, Best val_loss: 1.231449007987976
Run 17, Best epoch: 11, Best val_loss: 0.8791897296905518
Run 18, Best epoch: 17, Best val_loss: 0.7092731595039368
Run 19, Best epoch: 3, Best val_loss: 0.8538706302642822
Run 20, Best epoch: 651, Best val_loss: 1.5820610523223877
