epoch,step,train_loss_epoch,train_pcc_epoch,val_loss,val_pcc
101,4181,,,2.8689498901367188,0.45738252997398376
101,4181,1.4765636920928955,0.6958370208740234,,
102,4222,,,2.8686771392822266,0.4684799611568451
102,4222,1.5961140394210815,0.6160809397697449,,
103,4263,,,2.7469167709350586,0.47430723905563354
103,4263,1.4778863191604614,0.6724762916564941,,
104,4304,,,2.7708277702331543,0.482015460729599
104,4304,1.4751718044281006,0.6577969193458557,,
105,4345,,,2.837999105453491,0.46318334341049194
105,4345,1.421998381614685,0.6318691968917847,,
106,4386,,,2.9312291145324707,0.4581175148487091
106,4386,1.5163826942443848,0.667710542678833,,
107,4427,,,2.8687291145324707,0.45704010128974915
107,4427,1.4138343334197998,0.653052806854248,,
108,4468,,,2.991368293762207,0.42663055658340454
108,4468,1.415974736213684,0.6557683944702148,,
109,4509,,,2.9071881771087646,0.4423680007457733
109,4509,1.546453595161438,0.6590238213539124,,
110,4550,,,2.952969551086426,0.4366915822029114
110,4550,1.4305294752120972,0.6807313561439514,,
111,4591,,,2.856776475906372,0.4487398862838745
111,4591,1.5327332019805908,0.6458179950714111,,
112,4632,,,2.9634270668029785,0.44324761629104614
112,4632,1.5660184621810913,0.6509445905685425,,
113,4673,,,2.9175312519073486,0.45002713799476624
113,4673,1.603158950805664,0.6349169015884399,,
114,4714,,,2.8463945388793945,0.45411568880081177
114,4714,1.6070759296417236,0.6605944633483887,,
115,4755,,,2.9317514896392822,0.45459839701652527
115,4755,1.5587137937545776,0.63065105676651,,
116,4796,,,2.8119115829467773,0.461731493473053
116,4796,1.5892565250396729,0.6455725431442261,,
117,4837,,,2.9377481937408447,0.4483524262905121
117,4837,1.4579875469207764,0.6555919051170349,,
118,4878,,,2.8739497661590576,0.45354214310646057
118,4878,1.456510066986084,0.6424914002418518,,
119,4919,,,2.8969435691833496,0.4530275762081146
119,4919,1.5326883792877197,0.676963746547699,,
120,4960,,,2.9136455059051514,0.4604244530200958
120,4960,1.541866660118103,0.6420958638191223,,
121,5001,,,2.893801212310791,0.4546653628349304
121,5001,1.3420026302337646,0.682148814201355,,
122,5042,,,2.9310240745544434,0.45649629831314087
122,5042,1.473834753036499,0.6595239639282227,,
123,5083,,,2.887152671813965,0.4468376636505127
123,5083,1.3856444358825684,0.6917204856872559,,
124,5124,,,2.9178295135498047,0.4491065442562103
124,5124,1.62376868724823,0.6581758856773376,,
125,5165,,,2.9493584632873535,0.4490378797054291
125,5165,1.4838275909423828,0.6522358059883118,,
126,5206,,,2.8751533031463623,0.4422808289527893
126,5206,1.2992368936538696,0.6804493069648743,,
127,5247,,,2.949491500854492,0.4361923038959503
127,5247,1.5061672925949097,0.6549988985061646,,
128,5288,,,2.958967685699463,0.4362920820713043
128,5288,1.6466697454452515,0.6278499960899353,,
129,5329,,,2.9029927253723145,0.4399698078632355
129,5329,1.5901029109954834,0.6592665910720825,,
130,5370,,,2.9038829803466797,0.454839289188385
130,5370,1.367953896522522,0.6686197519302368,,
131,5411,,,2.9350674152374268,0.4506976902484894
131,5411,1.3579721450805664,0.663492739200592,,
132,5452,,,2.9171361923217773,0.4483141303062439
132,5452,1.4529582262039185,0.6696162819862366,,
133,5493,,,2.902527093887329,0.44066521525382996
133,5493,1.4603872299194336,0.6619706749916077,,
134,5534,,,2.8334341049194336,0.4540649652481079
134,5534,1.4512903690338135,0.6584838032722473,,
135,5575,,,2.860731840133667,0.4489228427410126
135,5575,1.4545718431472778,0.6776486039161682,,
136,5616,,,2.875711679458618,0.45165008306503296
136,5616,1.4325923919677734,0.6492705345153809,,
137,5657,,,2.8735897541046143,0.4587964117527008
137,5657,1.4453591108322144,0.6530908346176147,,
138,5698,,,2.8692498207092285,0.4637144207954407
138,5698,1.3722307682037354,0.6805009245872498,,
139,5739,,,2.890399217605591,0.462200403213501
139,5739,1.3773833513259888,0.6521809101104736,,
140,5780,,,2.891211986541748,0.45451080799102783
140,5780,1.4113737344741821,0.7043665051460266,,
141,5821,,,2.9770748615264893,0.4450336992740631
141,5821,1.3769609928131104,0.6656249165534973,,
142,5862,,,2.8703691959381104,0.44612380862236023
142,5862,1.2869322299957275,0.7014448046684265,,
143,5903,,,2.9673142433166504,0.446458637714386
143,5903,1.4101709127426147,0.6909000873565674,,
144,5944,,,2.94743275642395,0.45625030994415283
144,5944,1.7110310792922974,0.6569117307662964,,
145,5985,,,2.8634490966796875,0.45727667212486267
145,5985,1.4414411783218384,0.6433990597724915,,
146,6026,,,2.923736095428467,0.45272061228752136
146,6026,1.4473366737365723,0.6339802742004395,,
147,6067,,,2.8712642192840576,0.4568343758583069
147,6067,1.4450514316558838,0.6679438948631287,,
148,6108,,,2.9457898139953613,0.45389509201049805
148,6108,1.4956798553466797,0.6827908754348755,,
149,6149,,,2.845156192779541,0.4486057460308075
149,6149,1.5134828090667725,0.6698963642120361,,
150,6190,,,2.9617667198181152,0.44509807229042053
150,6190,1.4380321502685547,0.6653115153312683,,
151,6231,,,2.88350772857666,0.4435732364654541
151,6231,1.4401582479476929,0.6642976403236389,,
152,6272,,,2.9416117668151855,0.4304167330265045
152,6272,1.403456211090088,0.6930513381958008,,
153,6313,,,2.981198310852051,0.427651584148407
153,6313,1.5198302268981934,0.6772502660751343,,
154,6354,,,2.9724442958831787,0.43052810430526733
154,6354,1.340001106262207,0.6839216351509094,,
155,6395,,,2.9138216972351074,0.43904945254325867
155,6395,1.380450963973999,0.6790344715118408,,
156,6436,,,2.9283950328826904,0.44219255447387695
156,6436,1.4630995988845825,0.6692642569541931,,
157,6477,,,2.907918930053711,0.44260966777801514
157,6477,1.542625069618225,0.6597580909729004,,
158,6518,,,2.9465010166168213,0.4282165467739105
158,6518,1.4529438018798828,0.6919401288032532,,
159,6559,,,2.882688045501709,0.4375711679458618
159,6559,1.455028772354126,0.6764489412307739,,
160,6600,,,2.974184513092041,0.440310001373291
160,6600,1.5052238702774048,0.659911572933197,,
161,6641,,,2.912060499191284,0.4444535970687866
161,6641,1.4254889488220215,0.6783144474029541,,
162,6682,,,2.8933465480804443,0.4384709596633911
162,6682,1.476782202720642,0.6602278351783752,,
163,6723,,,3.020799160003662,0.4186820983886719
163,6723,1.459463357925415,0.664320707321167,,
164,6764,,,2.937499761581421,0.4235893785953522
164,6764,1.391106128692627,0.6823955774307251,,
165,6805,,,3.0178275108337402,0.4339100122451782
165,6805,1.4702138900756836,0.6618780493736267,,
166,6846,,,2.8662359714508057,0.4378570318222046
166,6846,1.3112404346466064,0.6874970197677612,,
167,6887,,,2.9656150341033936,0.4259224534034729
167,6887,1.40877366065979,0.6602599620819092,,
168,6928,,,2.97009539604187,0.4313756227493286
168,6928,1.456670880317688,0.6910702586174011,,
169,6969,,,2.9781785011291504,0.4256683886051178
169,6969,1.3355439901351929,0.6843674182891846,,
170,7010,,,3.028061628341675,0.4227295517921448
170,7010,1.33464515209198,0.678333580493927,,
171,7051,,,2.9301905632019043,0.43453362584114075
171,7051,1.4434188604354858,0.6992321610450745,,
172,7092,,,2.977933168411255,0.4300699234008789
172,7092,1.5205680131912231,0.6488054990768433,,
173,7133,,,2.9746601581573486,0.4303000867366791
173,7133,1.395569086074829,0.6823464632034302,,
174,7174,,,2.974287509918213,0.43013137578964233
174,7174,1.4086271524429321,0.6909502744674683,,
175,7215,,,2.953977108001709,0.4299032986164093
175,7215,1.3344148397445679,0.6798047423362732,,
176,7256,,,2.8822743892669678,0.4498038589954376
176,7256,1.3074955940246582,0.6917239427566528,,
177,7297,,,2.911940097808838,0.43804284930229187
177,7297,1.3926631212234497,0.7183066606521606,,
178,7338,,,2.913945198059082,0.4400967061519623
178,7338,1.5231220722198486,0.6749666929244995,,
179,7379,,,2.907069444656372,0.4361342787742615
179,7379,1.457927942276001,0.6837813854217529,,
180,7420,,,2.891965627670288,0.4340841472148895
180,7420,1.3392351865768433,0.6878637075424194,,
181,7461,,,2.9217052459716797,0.4315464496612549
181,7461,1.4454243183135986,0.6935737133026123,,
182,7502,,,2.9486117362976074,0.417439341545105
182,7502,1.422045111656189,0.7039257884025574,,
183,7543,,,2.964209794998169,0.42031776905059814
183,7543,1.4694668054580688,0.6757510304450989,,
184,7584,,,2.951901435852051,0.42568981647491455
184,7584,1.447279453277588,0.6823504567146301,,
185,7625,,,2.9139420986175537,0.4459570646286011
185,7625,1.3413853645324707,0.7052111625671387,,
186,7666,,,2.973093271255493,0.44227132201194763
186,7666,1.3031882047653198,0.6724161505699158,,
187,7707,,,3.0055737495422363,0.41798487305641174
187,7707,1.4781750440597534,0.680597186088562,,
188,7748,,,2.9563117027282715,0.43222570419311523
188,7748,1.3121864795684814,0.6821224689483643,,
189,7789,,,2.942138910293579,0.42934468388557434
189,7789,1.4268590211868286,0.6929377317428589,,
190,7830,,,2.9887948036193848,0.4275689423084259
190,7830,1.375515103340149,0.6867343783378601,,
191,7871,,,2.8484244346618652,0.4431365728378296
191,7871,1.3982176780700684,0.6928583979606628,,
192,7912,,,2.9545018672943115,0.4466538429260254
192,7912,1.5689177513122559,0.6667423844337463,,
193,7953,,,2.961395740509033,0.44804099202156067
193,7953,1.354768991470337,0.7113103866577148,,
194,7994,,,2.9146339893341064,0.4354128837585449
194,7994,1.488215446472168,0.7009562253952026,,
195,8035,,,2.9881725311279297,0.4387030303478241
195,8035,1.3653812408447266,0.6893201470375061,,
196,8076,,,2.867208242416382,0.44654038548469543
196,8076,1.3892264366149902,0.687305212020874,,
197,8117,,,2.939835548400879,0.44802799820899963
197,8117,1.3999593257904053,0.6921275854110718,,
198,8158,,,2.9430251121520996,0.44129765033721924
198,8158,1.3790132999420166,0.6818606853485107,,
199,8199,,,3.048095226287842,0.42583298683166504
199,8199,1.3012542724609375,0.6684140563011169,,
200,8240,,,2.8716881275177,0.43975192308425903
200,8240,1.288556694984436,0.7301276326179504,,
201,8281,,,2.9773387908935547,0.43049538135528564
201,8281,1.3931924104690552,0.6973913908004761,,
202,8322,,,2.9257004261016846,0.4353677034378052
202,8322,1.3066409826278687,0.6960007548332214,,
203,8363,,,2.9108479022979736,0.4324866235256195
203,8363,1.3531880378723145,0.69640052318573,,
204,8404,,,3.0493791103363037,0.41703709959983826
204,8404,1.3996150493621826,0.6916722655296326,,
205,8445,,,3.009563684463501,0.41590067744255066
205,8445,1.552555799484253,0.6686925888061523,,
206,8486,,,3.061774730682373,0.41625750064849854
206,8486,1.3231165409088135,0.6772041320800781,,
207,8527,,,2.9781925678253174,0.4222535789012909
207,8527,1.3047608137130737,0.689311683177948,,
208,8568,,,3.034137010574341,0.4187653362751007
208,8568,1.2699275016784668,0.7151100039482117,,
209,8609,,,2.963581085205078,0.42678534984588623
209,8609,1.3841044902801514,0.6970288157463074,,
210,8650,,,2.8675968647003174,0.4456624984741211
210,8650,1.2271616458892822,0.7022838592529297,,
211,8691,,,2.887204647064209,0.44480571150779724
211,8691,1.41705322265625,0.6953513622283936,,
212,8732,,,2.9526426792144775,0.4385606348514557
212,8732,1.3903008699417114,0.708795428276062,,
213,8773,,,2.860135793685913,0.44418367743492126
213,8773,1.332537055015564,0.6939438581466675,,
214,8814,,,2.988293409347534,0.4301927089691162
214,8814,1.4073727130889893,0.671703040599823,,
215,8855,,,2.855010509490967,0.44390395283699036
215,8855,1.3445440530776978,0.6784348487854004,,
216,8896,,,2.8556742668151855,0.44959819316864014
216,8896,1.4026775360107422,0.6875581741333008,,
217,8937,,,2.8565874099731445,0.44619810581207275
217,8937,1.4367091655731201,0.6951664686203003,,
218,8978,,,2.9109959602355957,0.4390685260295868
218,8978,1.2696715593338013,0.7005770802497864,,
219,9019,,,2.892957925796509,0.4449993669986725
219,9019,1.3259390592575073,0.6976192593574524,,
220,9060,,,2.9007632732391357,0.44050270318984985
220,9060,1.3385264873504639,0.694337010383606,,
221,9101,,,2.9166722297668457,0.43830910325050354
221,9101,1.5581108331680298,0.6882764101028442,,
222,9142,,,2.9497625827789307,0.4315298795700073
222,9142,1.2846565246582031,0.7021493911743164,,
223,9183,,,2.9851415157318115,0.43197840452194214
223,9183,1.3506114482879639,0.6915178298950195,,
224,9224,,,2.8476998805999756,0.4409526586532593
224,9224,1.2348861694335938,0.7025617957115173,,
225,9265,,,2.9457147121429443,0.43476665019989014
225,9265,1.2960914373397827,0.7089295983314514,,
226,9306,,,2.9143779277801514,0.43408703804016113
226,9306,1.3455653190612793,0.6997430920600891,,
227,9347,,,2.8680384159088135,0.4555893540382385
227,9347,1.3437678813934326,0.6817435026168823,,
228,9388,,,2.9428627490997314,0.4325910806655884
228,9388,1.3980200290679932,0.6744243502616882,,
229,9429,,,3.0159833431243896,0.41930341720581055
229,9429,1.3089724779129028,0.6855656504631042,,
230,9470,,,3.003028154373169,0.4183013141155243
230,9470,1.284470796585083,0.6951749920845032,,
231,9511,,,3.043590784072876,0.41754722595214844
231,9511,1.4659401178359985,0.6895129680633545,,
232,9552,,,3.030059337615967,0.42063239216804504
232,9552,1.226562738418579,0.7061247825622559,,
233,9593,,,2.9578027725219727,0.4318092465400696
233,9593,1.3866087198257446,0.7113733291625977,,
234,9634,,,3.0119237899780273,0.42651626467704773
234,9634,1.3224908113479614,0.7208640575408936,,
235,9675,,,3.03310227394104,0.42696452140808105
235,9675,1.475790023803711,0.693735659122467,,
236,9716,,,2.954725980758667,0.41740882396698
236,9716,1.3463281393051147,0.7174074053764343,,
237,9757,,,2.9033899307250977,0.4245302379131317
237,9757,1.4784656763076782,0.7039375901222229,,
238,9798,,,3.029714584350586,0.42146429419517517
238,9798,1.3484249114990234,0.7135252356529236,,
239,9839,,,2.9530179500579834,0.43144699931144714
239,9839,1.4154086112976074,0.6316680312156677,,
240,9880,,,3.0001721382141113,0.44010496139526367
240,9880,1.3347383737564087,0.7052292227745056,,
241,9921,,,2.9237916469573975,0.4459168016910553
241,9921,1.376945972442627,0.6776967644691467,,
242,9962,,,2.9494409561157227,0.44480621814727783
242,9962,1.4382758140563965,0.6839993000030518,,
243,10003,,,2.9422311782836914,0.45506346225738525
243,10003,1.398577332496643,0.695054829120636,,
244,10044,,,2.894993305206299,0.4583683907985687
244,10044,1.3076072931289673,0.717807412147522,,
245,10085,,,2.9421887397766113,0.46214792132377625
245,10085,1.3235650062561035,0.7142705917358398,,
246,10126,,,2.9624698162078857,0.44624024629592896
246,10126,1.3100745677947998,0.7065456509590149,,
247,10167,,,2.998002529144287,0.436198890209198
247,10167,1.2466742992401123,0.7331517338752747,,
248,10208,,,2.9121077060699463,0.44670534133911133
248,10208,1.3256220817565918,0.7235547304153442,,
249,10249,,,2.9786787033081055,0.4429560899734497
249,10249,1.3318336009979248,0.6899063587188721,,
250,10290,,,2.8863422870635986,0.47019317746162415
250,10290,1.2657092809677124,0.7173633575439453,,
251,10331,,,2.8801445960998535,0.46068695187568665
251,10331,1.4519213438034058,0.6624919772148132,,
252,10372,,,2.9105701446533203,0.4615096151828766
252,10372,1.3371814489364624,0.7056923508644104,,
253,10413,,,2.9363157749176025,0.4608122408390045
253,10413,1.337156057357788,0.7221106290817261,,
254,10454,,,2.953409433364868,0.44675543904304504
254,10454,1.338823676109314,0.7137143015861511,,
255,10495,,,2.951564073562622,0.4420737624168396
255,10495,1.2220396995544434,0.7300238013267517,,
256,10536,,,2.9196155071258545,0.4409930109977722
256,10536,1.3072600364685059,0.7092750072479248,,
257,10577,,,2.888880968093872,0.4468393623828888
257,10577,1.375246524810791,0.6915082931518555,,
258,10618,,,2.883331060409546,0.44454845786094666
258,10618,1.2971446514129639,0.7272191047668457,,
259,10659,,,2.959324598312378,0.4471171200275421
259,10659,1.3051073551177979,0.7166202068328857,,
260,10700,,,2.920444965362549,0.4482358992099762
260,10700,1.2762353420257568,0.6916772127151489,,
261,10741,,,2.9478750228881836,0.4456339478492737
261,10741,1.3406269550323486,0.7019044160842896,,
262,10782,,,2.928954601287842,0.4484366178512573
262,10782,1.2378487586975098,0.7275001406669617,,
263,10823,,,2.9361112117767334,0.4446668028831482
263,10823,1.3492780923843384,0.6993427872657776,,
264,10864,,,2.92094087600708,0.45247015357017517
264,10864,1.386738896369934,0.6827855706214905,,
265,10905,,,2.9656436443328857,0.4426599442958832
265,10905,1.3505349159240723,0.7190064191818237,,
266,10946,,,2.9422545433044434,0.4342444837093353
266,10946,1.3601521253585815,0.700991690158844,,
267,10987,,,2.9052746295928955,0.4504101872444153
267,10987,1.3229572772979736,0.728605329990387,,
268,11028,,,2.934060573577881,0.45361092686653137
268,11028,1.2099391222000122,0.7147326469421387,,
269,11069,,,2.967736005783081,0.44667118787765503
269,11069,1.2665159702301025,0.7125986814498901,,
270,11110,,,3.008836030960083,0.4362287223339081
270,11110,1.265533685684204,0.7146846652030945,,
271,11151,,,2.9728615283966064,0.4324108064174652
271,11151,1.465620756149292,0.7177928686141968,,
272,11192,,,2.919257164001465,0.4427180886268616
272,11192,1.3132414817810059,0.7156859636306763,,
273,11233,,,2.965012311935425,0.43422552943229675
273,11233,1.241063117980957,0.7212389707565308,,
274,11274,,,2.972414970397949,0.42515575885772705
274,11274,1.3534859418869019,0.6932797431945801,,
275,11315,,,2.9812934398651123,0.43653160333633423
275,11315,1.3268383741378784,0.7194327116012573,,
276,11356,,,3.048539638519287,0.44094040989875793
276,11356,1.278146505355835,0.6928447484970093,,
277,11397,,,2.9357199668884277,0.44091522693634033
277,11397,1.2813080549240112,0.7173675894737244,,
278,11438,,,2.9426753520965576,0.44119757413864136
278,11438,1.313213586807251,0.7180055379867554,,
279,11479,,,2.9511220455169678,0.4420241713523865
279,11479,1.3452528715133667,0.6940498352050781,,
280,11520,,,3.0983946323394775,0.426815927028656
280,11520,1.3381646871566772,0.7291156649589539,,
281,11561,,,2.955807685852051,0.43207916617393494
281,11561,1.3941447734832764,0.6989261507987976,,
282,11602,,,2.9348220825195312,0.4316709041595459
282,11602,1.250644564628601,0.6954171061515808,,
283,11643,,,2.962667226791382,0.43786725401878357
283,11643,1.3320814371109009,0.7192307710647583,,
