Run 1, Best epoch: 399, Best val_loss: 2.9442453384399414
Run 2, Best epoch: 4, Best val_loss: 7.363198280334473
Run 3, Best epoch: 225, Best val_loss: 1.1075090169906616
Run 4, Best epoch: 808, Best val_loss: 7.093380928039551
Run 5, Best epoch: 541, Best val_loss: 0.8784455060958862
Run 6, Best epoch: 211, Best val_loss: 2.80236554145813
Run 7, Best epoch: 87, Best val_loss: 4.077144622802734
Run 8, Best epoch: 610, Best val_loss: 5.538181304931641
Run 9, Best epoch: 35, Best val_loss: 4.805130958557129
Run 10, Best epoch: 998, Best val_loss: 2.9272847175598145
Run 11, Best epoch: 29, Best val_loss: 4.444879531860352
Run 12, Best epoch: 550, Best val_loss: 0.9301933646202087
Run 13, Best epoch: 24, Best val_loss: 1.7504994869232178
Run 14, Best epoch: 15, Best val_loss: 7.344334602355957
Run 15, Best epoch: 134, Best val_loss: 1.593738317489624
Run 16, Best epoch: 152, Best val_loss: 2.8647027015686035
Run 17, Best epoch: 176, Best val_loss: 1.7822623252868652
Run 18, Best epoch: 696, Best val_loss: 1.1032594442367554
Run 19, Best epoch: 115, Best val_loss: 1.644523024559021
Run 20, Best epoch: 92, Best val_loss: 4.439854145050049
