Run 1, Best epoch: 37, Best val_loss: 1.1913450956344604
Run 2, Best epoch: 43, Best val_loss: 1.5155060291290283
Run 3, Best epoch: 9, Best val_loss: 0.6677355170249939
Run 4, Best epoch: 75, Best val_loss: 1.5225673913955688
Run 5, Best epoch: 8, Best val_loss: 0.6354028582572937
Run 6, Best epoch: 61, Best val_loss: 1.175369381904602
Run 7, Best epoch: 199, Best val_loss: 1.4513812065124512
Run 8, Best epoch: 57, Best val_loss: 1.4748995304107666
Run 9, Best epoch: 36, Best val_loss: 1.5809416770935059
Run 10, Best epoch: 14, Best val_loss: 1.2149471044540405
Run 11, Best epoch: 192, Best val_loss: 1.5571656227111816
Run 12, Best epoch: 31, Best val_loss: 0.6148380637168884
Run 13, Best epoch: 2, Best val_loss: 0.8839641809463501
Run 14, Best epoch: 4, Best val_loss: 1.5670806169509888
Run 15, Best epoch: 13, Best val_loss: 0.8445601463317871
Run 16, Best epoch: 5, Best val_loss: 1.233272910118103
Run 17, Best epoch: 8, Best val_loss: 0.8907195329666138
Run 18, Best epoch: 24, Best val_loss: 0.6659616231918335
Run 19, Best epoch: 5, Best val_loss: 0.8228463530540466
Run 20, Best epoch: 3, Best val_loss: 1.5700498819351196
