Run 1, Best epoch: 55, Best val_loss: 2.8911871910095215
Run 2, Best epoch: 4, Best val_loss: 7.436373710632324
Run 3, Best epoch: 277, Best val_loss: 1.0421799421310425
Run 4, Best epoch: 24, Best val_loss: 7.157824516296387
Run 5, Best epoch: 86, Best val_loss: 0.9305598139762878
Run 6, Best epoch: 75, Best val_loss: 2.8798575401306152
Run 7, Best epoch: 54, Best val_loss: 3.8559987545013428
Run 8, Best epoch: 358, Best val_loss: 6.135200023651123
Run 9, Best epoch: 125, Best val_loss: 4.96047306060791
Run 10, Best epoch: 276, Best val_loss: 2.935202121734619
Run 11, Best epoch: 593, Best val_loss: 4.463079929351807
Run 12, Best epoch: 210, Best val_loss: 0.9890328049659729
Run 13, Best epoch: 6, Best val_loss: 1.7703185081481934
Run 14, Best epoch: 5, Best val_loss: 7.305516719818115
Run 15, Best epoch: 32, Best val_loss: 1.6291741132736206
Run 16, Best epoch: 30, Best val_loss: 2.876567840576172
Run 17, Best epoch: 2, Best val_loss: 1.79104745388031
Run 18, Best epoch: 68, Best val_loss: 1.0008758306503296
Run 19, Best epoch: 8, Best val_loss: 1.6596771478652954
Run 20, Best epoch: 14, Best val_loss: 4.679825305938721
