epoch,train_loss,val_loss,train_pcc,val_pcc
1,1.6720589399337769,0.8613383173942566,-0.044656820595264435,0.08396370708942413
2,1.5748566389083862,0.8022668957710266,0.017425818368792534,0.19509831070899963
3,1.5668506622314453,0.7829902768135071,0.009027828462421894,0.2223430722951889
4,1.5566786527633667,0.7912682890892029,0.04677814245223999,0.2319050282239914
5,1.5688397884368896,0.83169025182724,0.09115920215845108,0.23548205196857452
6,1.56038498878479,0.8220764994621277,0.03345262259244919,0.24059973657131195
7,1.5727733373641968,0.7954067587852478,0.06694523245096207,0.2482450008392334
8,1.50846266746521,0.7873241305351257,0.10539514571428299,0.2517969012260437
9,1.5363268852233887,0.7644689083099365,0.04291258752346039,0.2538312077522278
10,1.524807333946228,0.7805338501930237,0.09519898891448975,0.2535225450992584
11,1.5528379678726196,0.7933975458145142,0.12018845975399017,0.25087517499923706
12,1.5206961631774902,0.7723383903503418,0.12407387048006058,0.24605219066143036
13,1.5146574974060059,0.7987540364265442,0.18241707980632782,0.24742254614830017
14,1.4900989532470703,0.791496217250824,0.21158161759376526,0.250164270401001
15,1.5026566982269287,0.768394947052002,0.22285029292106628,0.2516576051712036
16,1.467890739440918,0.7935091853141785,0.2102380394935608,0.25582772493362427
17,1.4805582761764526,0.8285134434700012,0.21470631659030914,0.2556931674480438
18,1.457137942314148,0.7863392233848572,0.28559747338294983,0.2606733441352844
19,1.4565138816833496,0.8110421895980835,0.2851831614971161,0.2621869444847107
20,1.4840691089630127,0.8634273409843445,0.313494473695755,0.2620384693145752
21,1.4377820491790771,0.775037944316864,0.34289678931236267,0.26762518286705017
22,1.4305042028427124,0.7778418064117432,0.3597338795661926,0.26899611949920654
23,1.4913177490234375,0.8730236887931824,0.31314054131507874,0.27114883065223694
24,1.4387803077697754,0.8243499398231506,0.31559160351753235,0.2745085060596466
25,1.4470971822738647,0.8736174702644348,0.3106962740421295,0.27575474977493286
26,1.4441652297973633,0.8668596744537354,0.34027230739593506,0.27830997109413147
27,1.431449055671692,0.8133870959281921,0.3226955533027649,0.28295400738716125
28,1.4228343963623047,0.8185127377510071,0.34208646416664124,0.28687790036201477
29,1.4168683290481567,0.8627066016197205,0.3498851954936981,0.29038986563682556
30,1.422454833984375,0.8208777904510498,0.3319667875766754,0.29268038272857666
