epoch,step,train_loss_epoch,train_pcc_epoch,val_loss,val_pcc
29,1229,,,7.595688343048096,0.028532058000564575
29,1229,1.778979778289795,0.5428922176361084,,
30,1270,,,7.564486503601074,0.05391726642847061
30,1270,1.8345224857330322,0.5728709697723389,,
31,1311,,,7.567299842834473,0.05572585389018059
31,1311,1.6865029335021973,0.5829178690910339,,
32,1352,,,7.527107238769531,0.05812344700098038
32,1352,1.8641759157180786,0.5489311814308167,,
33,1393,,,7.496049880981445,0.0633494183421135
33,1393,1.7340071201324463,0.5963147282600403,,
34,1434,,,7.545240879058838,0.05700863152742386
34,1434,1.8190486431121826,0.537347674369812,,
35,1475,,,7.456724643707275,0.08339584618806839
35,1475,1.8499410152435303,0.537461519241333,,
36,1516,,,7.512299060821533,0.06190957501530647
36,1516,1.680349349975586,0.5686762928962708,,
37,1557,,,7.544412136077881,0.06513843685388565
37,1557,1.7189768552780151,0.6004282236099243,,
38,1598,,,7.507420539855957,0.06733284890651703
38,1598,1.597959041595459,0.5909172296524048,,
39,1639,,,7.429749965667725,0.09480892866849899
39,1639,1.7656257152557373,0.5762826800346375,,
40,1680,,,7.392672061920166,0.11920925974845886
40,1680,1.885128140449524,0.5551162362098694,,
41,1721,,,7.352951526641846,0.11865895986557007
41,1721,1.5825308561325073,0.603894829750061,,
42,1762,,,7.442017555236816,0.09892208129167557
42,1762,1.633972406387329,0.5950465798377991,,
43,1803,,,7.54103946685791,0.06723099201917648
43,1803,1.5617499351501465,0.6026187539100647,,
44,1844,,,7.483529567718506,0.0817873403429985
44,1844,1.7896450757980347,0.6035063862800598,,
45,1885,,,7.494966506958008,0.07765423506498337
45,1885,1.6078242063522339,0.6218569874763489,,
46,1926,,,7.410391807556152,0.10461577773094177
46,1926,1.7795469760894775,0.5565212368965149,,
47,1967,,,7.609658241271973,0.06088738888502121
47,1967,1.6339197158813477,0.6228076815605164,,
48,2008,,,7.375568866729736,0.11794977635145187
48,2008,1.8121755123138428,0.5786721110343933,,
49,2049,,,7.4763503074646,0.08280662447214127
49,2049,1.5342563390731812,0.6142007112503052,,
50,2090,,,7.501431941986084,0.07051876932382584
50,2090,1.7646558284759521,0.5774022340774536,,
51,2131,,,7.524526596069336,0.06187039241194725
51,2131,1.83163321018219,0.5865926742553711,,
52,2172,,,7.350625991821289,0.12509359419345856
52,2172,1.761616826057434,0.5990630388259888,,
53,2213,,,7.308525562286377,0.14406408369541168
53,2213,1.6796573400497437,0.5884477496147156,,
54,2254,,,7.255842685699463,0.1544887274503708
54,2254,1.863747000694275,0.6070103049278259,,
55,2295,,,7.325977802276611,0.12800930440425873
55,2295,1.5961077213287354,0.6054158806800842,,
56,2336,,,7.263094425201416,0.14763449132442474
56,2336,1.6086148023605347,0.6153338551521301,,
57,2377,,,7.310245037078857,0.13876275718212128
57,2377,1.6336005926132202,0.617912769317627,,
58,2418,,,7.317080020904541,0.13881894946098328
58,2418,1.7263431549072266,0.6009037494659424,,
59,2459,,,7.285802841186523,0.14453761279582977
59,2459,1.6494373083114624,0.6212224364280701,,
60,2500,,,7.349301338195801,0.13753318786621094
60,2500,1.6656434535980225,0.5882514715194702,,
61,2541,,,7.38994836807251,0.10968256741762161
61,2541,1.745235562324524,0.5993825197219849,,
62,2582,,,7.346646308898926,0.12669868767261505
62,2582,1.6202362775802612,0.5818113684654236,,
63,2623,,,7.30170202255249,0.13967099785804749
63,2623,1.7819578647613525,0.6006371974945068,,
64,2664,,,7.366578578948975,0.12140337377786636
64,2664,1.7765406370162964,0.5968103408813477,,
65,2705,,,7.397653579711914,0.1170167624950409
65,2705,1.7132163047790527,0.594523549079895,,
66,2746,,,7.426901817321777,0.10989673435688019
66,2746,1.6570438146591187,0.6080197095870972,,
67,2787,,,7.584249973297119,0.048947524279356
67,2787,1.6654274463653564,0.6049198508262634,,
68,2828,,,7.452454566955566,0.10223603248596191
68,2828,1.6830086708068848,0.6578385829925537,,
69,2869,,,7.357218265533447,0.12384923547506332
69,2869,1.8045334815979004,0.5853780508041382,,
70,2910,,,7.453574180603027,0.11485276371240616
70,2910,1.5561054944992065,0.6149742603302002,,
71,2951,,,7.3579020500183105,0.12632250785827637
71,2951,1.7389401197433472,0.6174506545066833,,
72,2992,,,7.467679500579834,0.09097462892532349
72,2992,1.5819404125213623,0.6208072900772095,,
73,3033,,,7.39907693862915,0.10950496792793274
73,3033,1.6329126358032227,0.6014502644538879,,
74,3074,,,7.462028503417969,0.09627561271190643
74,3074,1.377768874168396,0.640167772769928,,
75,3115,,,7.306437015533447,0.14126208424568176
75,3115,1.7158459424972534,0.5945847034454346,,
76,3156,,,7.163455963134766,0.18252870440483093
76,3156,1.7890098094940186,0.6127866506576538,,
77,3197,,,7.2513933181762695,0.16599909961223602
77,3197,1.6567139625549316,0.6435402035713196,,
78,3238,,,7.376765251159668,0.12324434518814087
78,3238,1.5079843997955322,0.6101877093315125,,
79,3279,,,7.3018879890441895,0.13965094089508057
79,3279,1.5550354719161987,0.6050938367843628,,
80,3320,,,7.3657708168029785,0.13176847994327545
80,3320,1.641926884651184,0.6338783502578735,,
81,3361,,,7.446258068084717,0.10003780573606491
81,3361,1.5980583429336548,0.6344159245491028,,
82,3402,,,7.374456882476807,0.11812072992324829
82,3402,1.6079332828521729,0.6557490825653076,,
83,3443,,,7.3377604484558105,0.12730948626995087
83,3443,1.6878284215927124,0.6300445795059204,,
84,3484,,,7.30611515045166,0.13979056477546692
84,3484,1.5030916929244995,0.648370623588562,,
85,3525,,,7.43276834487915,0.1086515262722969
85,3525,1.5864990949630737,0.6217654943466187,,
86,3566,,,7.421177864074707,0.10586821287870407
86,3566,1.4168230295181274,0.6264389157295227,,
87,3607,,,7.4739203453063965,0.09955167025327682
87,3607,1.4905723333358765,0.6175061464309692,,
88,3648,,,7.343102931976318,0.13231058418750763
88,3648,1.605602741241455,0.6127821803092957,,
89,3689,,,7.373887538909912,0.12043260782957077
89,3689,1.3836450576782227,0.6681296825408936,,
90,3730,,,7.470764636993408,0.09716834127902985
90,3730,1.5282752513885498,0.6382247805595398,,
91,3771,,,7.388332366943359,0.11911113560199738
91,3771,1.6637223958969116,0.6608681082725525,,
92,3812,,,7.403752326965332,0.11348287761211395
92,3812,1.595131516456604,0.6681482791900635,,
93,3853,,,7.550592422485352,0.0815524160861969
93,3853,1.4110615253448486,0.6411555409431458,,
94,3894,,,7.501267433166504,0.0916932001709938
94,3894,1.491557002067566,0.6309381723403931,,
95,3935,,,7.334672927856445,0.14370514452457428
95,3935,1.6366795301437378,0.6466097831726074,,
96,3976,,,7.2247185707092285,0.17040447890758514
96,3976,1.5330051183700562,0.6112987995147705,,
97,4017,,,7.241490364074707,0.16336797177791595
97,4017,1.6554956436157227,0.6400335431098938,,
98,4058,,,7.258097171783447,0.15687553584575653
98,4058,1.5405627489089966,0.62336665391922,,
99,4099,,,7.3793158531188965,0.12962237000465393
99,4099,1.5237008333206177,0.6404786109924316,,
100,4140,,,7.3938984870910645,0.1313142478466034
100,4140,1.5083680152893066,0.6299585700035095,,
101,4181,,,7.333414077758789,0.14212727546691895
101,4181,1.4640432596206665,0.6343403458595276,,
102,4222,,,7.448024749755859,0.1066751629114151
102,4222,1.5119943618774414,0.6568382978439331,,
103,4263,,,7.407630443572998,0.13016411662101746
103,4263,1.5951396226882935,0.6507050395011902,,
104,4304,,,7.226045608520508,0.1722959727048874
104,4304,1.6705594062805176,0.6354691386222839,,
105,4345,,,7.27907133102417,0.1530848890542984
105,4345,1.595416784286499,0.6456738710403442,,
106,4386,,,7.277901649475098,0.15227124094963074
106,4386,1.5542405843734741,0.6317906975746155,,
107,4427,,,7.257078170776367,0.16573095321655273
107,4427,1.6024129390716553,0.6357070207595825,,
108,4468,,,7.3091607093811035,0.15470613539218903
108,4468,1.6454732418060303,0.6415477991104126,,
109,4509,,,7.365939140319824,0.12476780265569687
109,4509,1.7049036026000977,0.632862389087677,,
110,4550,,,7.453614711761475,0.10743290185928345
110,4550,1.5677751302719116,0.6596080660820007,,
111,4591,,,7.388100624084473,0.13062453269958496
111,4591,1.6630103588104248,0.6522228717803955,,
112,4632,,,7.4275007247924805,0.10931769013404846
112,4632,1.5483012199401855,0.6486177444458008,,
113,4673,,,7.3269758224487305,0.13063204288482666
113,4673,1.638274908065796,0.6412720680236816,,
114,4714,,,7.4299187660217285,0.11711152642965317
114,4714,1.40950608253479,0.6892340183258057,,
115,4755,,,7.499100208282471,0.0999550074338913
115,4755,1.608142375946045,0.6700379252433777,,
116,4796,,,7.437978267669678,0.11202888190746307
116,4796,1.3983020782470703,0.6778282523155212,,
117,4837,,,7.372328758239746,0.1345350742340088
117,4837,1.5185502767562866,0.668960690498352,,
118,4878,,,7.4287896156311035,0.11426999419927597
118,4878,1.3973004817962646,0.6723451018333435,,
119,4919,,,7.520452499389648,0.08381227403879166
119,4919,1.4482640027999878,0.60624760389328,,
120,4960,,,7.302546501159668,0.14400778710842133
120,4960,1.4421993494033813,0.6795212626457214,,
121,5001,,,7.423181056976318,0.1245746985077858
121,5001,1.4055050611495972,0.6694021821022034,,
122,5042,,,7.179182529449463,0.18757787346839905
122,5042,1.4771696329116821,0.6502456665039062,,
123,5083,,,7.226054668426514,0.17218796908855438
123,5083,1.4827566146850586,0.6693344712257385,,
124,5124,,,7.240818500518799,0.17050950229167938
124,5124,1.4683418273925781,0.6642315983772278,,
125,5165,,,7.347405910491943,0.14721789956092834
125,5165,1.6453604698181152,0.6389555335044861,,
126,5206,,,7.193819046020508,0.18152889609336853
126,5206,1.3629016876220703,0.6604593992233276,,
127,5247,,,7.113661766052246,0.20453251898288727
127,5247,1.3581269979476929,0.6875143647193909,,
128,5288,,,7.131972312927246,0.20680119097232819
128,5288,1.4442024230957031,0.6507683396339417,,
129,5329,,,7.201224327087402,0.18194037675857544
129,5329,1.532238245010376,0.6637853980064392,,
130,5370,,,7.3238606452941895,0.1498456597328186
130,5370,1.3464206457138062,0.6892419457435608,,
131,5411,,,7.3800554275512695,0.1268140822649002
131,5411,1.524516224861145,0.6547465324401855,,
132,5452,,,7.35581111907959,0.13608437776565552
132,5452,1.4090226888656616,0.6397465467453003,,
133,5493,,,7.444914817810059,0.12040292471647263
133,5493,1.3772214651107788,0.6538751125335693,,
134,5534,,,7.287612438201904,0.15614116191864014
134,5534,1.4643335342407227,0.6852454543113708,,
135,5575,,,7.253458499908447,0.1648796945810318
135,5575,1.4400964975357056,0.6777997612953186,,
136,5616,,,7.2887492179870605,0.1634136140346527
136,5616,1.3767280578613281,0.680870532989502,,
137,5657,,,7.286312580108643,0.16715967655181885
137,5657,1.3440788984298706,0.6989985108375549,,
138,5698,,,7.386358737945557,0.13516928255558014
138,5698,1.2658026218414307,0.6881956458091736,,
139,5739,,,7.430158615112305,0.118315190076828
139,5739,1.418623447418213,0.6574482917785645,,
140,5780,,,7.456480979919434,0.11549926549196243
140,5780,1.5209320783615112,0.6840457916259766,,
141,5821,,,7.314146995544434,0.15188202261924744
141,5821,1.4440544843673706,0.6824244260787964,,
142,5862,,,7.249329566955566,0.17102107405662537
142,5862,1.4282995462417603,0.7002638578414917,,
143,5903,,,7.395955562591553,0.1319994479417801
143,5903,1.3039984703063965,0.7072235941886902,,
144,5944,,,7.3698530197143555,0.13796545565128326
144,5944,1.4096425771713257,0.6945185661315918,,
145,5985,,,7.365138530731201,0.13780584931373596
145,5985,1.4993661642074585,0.6927209496498108,,
146,6026,,,7.3351263999938965,0.14412499964237213
146,6026,1.55626380443573,0.585464596748352,,
147,6067,,,7.400089263916016,0.12226385623216629
147,6067,1.4736173152923584,0.667389988899231,,
148,6108,,,7.276451587677002,0.15395908057689667
148,6108,1.5677675008773804,0.6713072657585144,,
149,6149,,,7.394165992736816,0.13429571688175201
149,6149,1.3533471822738647,0.6790257692337036,,
150,6190,,,7.157770156860352,0.19142256677150726
150,6190,1.462717890739441,0.6463868021965027,,
151,6231,,,7.305906295776367,0.1529708355665207
151,6231,1.6478874683380127,0.687441349029541,,
152,6272,,,7.352357864379883,0.1432199776172638
152,6272,1.5846110582351685,0.6772502064704895,,
153,6313,,,7.4322943687438965,0.1164201870560646
153,6313,1.5577806234359741,0.6405724287033081,,
154,6354,,,7.3419904708862305,0.14376437664031982
154,6354,1.4052529335021973,0.6997249126434326,,
155,6395,,,7.388058185577393,0.13278648257255554
155,6395,1.400136113166809,0.6732774376869202,,
156,6436,,,7.338410377502441,0.14567968249320984
156,6436,1.3979437351226807,0.6658137440681458,,
157,6477,,,7.364130973815918,0.14150024950504303
157,6477,1.5585558414459229,0.6588631868362427,,
158,6518,,,7.333165168762207,0.147307351231575
158,6518,1.2639727592468262,0.7063524723052979,,
159,6559,,,7.327895641326904,0.15491876006126404
159,6559,1.4936898946762085,0.700137734413147,,
160,6600,,,7.24536657333374,0.17162765562534332
160,6600,1.5961573123931885,0.640605628490448,,
161,6641,,,7.355117321014404,0.1508309245109558
161,6641,1.5069184303283691,0.6817761063575745,,
162,6682,,,7.310030937194824,0.15468023717403412
162,6682,1.595445990562439,0.6518486738204956,,
163,6723,,,7.299083232879639,0.16038444638252258
163,6723,1.555808424949646,0.6789156198501587,,
164,6764,,,7.28051233291626,0.1694296896457672
164,6764,1.3120970726013184,0.6895106434822083,,
165,6805,,,7.339635848999023,0.15599843859672546
165,6805,1.384974718093872,0.6790849566459656,,
166,6846,,,7.262460708618164,0.16808633506298065
166,6846,1.514726161956787,0.6609231233596802,,
167,6887,,,7.2955169677734375,0.1571539342403412
167,6887,1.550107479095459,0.6642601490020752,,
168,6928,,,7.276510238647461,0.1697647124528885
168,6928,1.3781006336212158,0.6940546631813049,,
169,6969,,,7.347270488739014,0.15464937686920166
169,6969,1.267885684967041,0.6890869736671448,,
170,7010,,,7.165430545806885,0.1955954134464264
170,7010,1.5680269002914429,0.6482779383659363,,
171,7051,,,7.2201409339904785,0.1821049451828003
171,7051,1.3407793045043945,0.686531662940979,,
172,7092,,,7.359415054321289,0.14376644790172577
172,7092,1.4854018688201904,0.6654426455497742,,
173,7133,,,7.435566425323486,0.12585888803005219
173,7133,1.3103736639022827,0.6666417717933655,,
174,7174,,,7.386014938354492,0.12838783860206604
174,7174,1.4430396556854248,0.7032774686813354,,
175,7215,,,7.492582321166992,0.10167867690324783
175,7215,1.4363728761672974,0.6718481779098511,,
176,7256,,,7.475244998931885,0.11584577709436417
176,7256,1.2501386404037476,0.7107183933258057,,
177,7297,,,7.52424955368042,0.10238548368215561
177,7297,1.3119827508926392,0.7364908456802368,,
178,7338,,,7.3744988441467285,0.14257276058197021
178,7338,1.2998188734054565,0.694768488407135,,
179,7379,,,7.31973123550415,0.15319567918777466
179,7379,1.3383450508117676,0.7199926376342773,,
180,7420,,,7.237524509429932,0.18142841756343842
180,7420,1.2649821043014526,0.7084016799926758,,
181,7461,,,7.286646842956543,0.1611345410346985
181,7461,1.46149742603302,0.7011521458625793,,
182,7502,,,7.3963942527771,0.1386549025774002
182,7502,1.4511239528656006,0.6795252561569214,,
183,7543,,,7.577301502227783,0.08766336739063263
183,7543,1.429040551185608,0.7005901336669922,,
184,7584,,,7.645954608917236,0.06304888427257538
184,7584,1.3120050430297852,0.7033721208572388,,
185,7625,,,7.609696865081787,0.08367978781461716
185,7625,1.2652945518493652,0.6936277747154236,,
186,7666,,,7.522263050079346,0.09933706372976303
186,7666,1.3805285692214966,0.7015683650970459,,
187,7707,,,7.503080368041992,0.1042192280292511
187,7707,1.2692251205444336,0.6905843019485474,,
188,7748,,,7.515022277832031,0.0996292382478714
188,7748,1.4635875225067139,0.677159309387207,,
189,7789,,,7.614400863647461,0.06776256114244461
189,7789,1.4396016597747803,0.6666775345802307,,
190,7830,,,7.469711780548096,0.11542143672704697
190,7830,1.471465826034546,0.6870455741882324,,
