Run 1, Best epoch: 64, Best val_loss: 1.1879851818084717
Run 2, Best epoch: 66, Best val_loss: 1.4960131645202637
Run 3, Best epoch: 11, Best val_loss: 0.6494949460029602
Run 4, Best epoch: 36, Best val_loss: 1.5476707220077515
Run 5, Best epoch: 28, Best val_loss: 0.6131781935691833
Run 6, Best epoch: 13, Best val_loss: 1.1490439176559448
Run 7, Best epoch: 282, Best val_loss: 1.4528069496154785
Run 8, Best epoch: 74, Best val_loss: 1.4674570560455322
Run 9, Best epoch: 46, Best val_loss: 1.5506967306137085
Run 10, Best epoch: 14, Best val_loss: 1.2418683767318726
Run 11, Best epoch: 676, Best val_loss: 1.585026741027832
Run 12, Best epoch: 89, Best val_loss: 0.6285244822502136
Run 13, Best epoch: 1, Best val_loss: 0.8630658984184265
Run 14, Best epoch: 5, Best val_loss: 1.5567607879638672
Run 15, Best epoch: 7, Best val_loss: 0.8328118920326233
Run 16, Best epoch: 27, Best val_loss: 1.2080824375152588
Run 17, Best epoch: 25, Best val_loss: 0.8698345422744751
Run 18, Best epoch: 34, Best val_loss: 0.6843347549438477
Run 19, Best epoch: 3, Best val_loss: 0.808322548866272
Run 20, Best epoch: 6, Best val_loss: 1.5729460716247559
