epoch,step,test_loss,test_pcc,train_loss_epoch,train_pcc_epoch,val_loss,val_pcc
0,40,,,,,3.2997682094573975,0.28200197219848633
0,40,,,3.071638822555542,0.06593390554189682,,
1,81,,,,,3.251760244369507,0.30148258805274963
1,81,,,2.259117603302002,0.3442980945110321,,
2,122,,,,,3.253124237060547,0.3048815429210663
2,122,,,2.1779582500457764,0.4674152135848999,,
3,163,,,,,3.049590587615967,0.3485984802246094
3,163,,,1.931559681892395,0.5139344334602356,,
4,204,,,,,3.0141472816467285,0.39597374200820923
4,204,,,1.8580445051193237,0.5526569485664368,,
5,245,,,,,2.9040985107421875,0.4096737205982208
5,245,,,1.83271062374115,0.5606308579444885,,
6,286,,,,,2.959817886352539,0.43538418412208557
6,286,,,1.9542704820632935,0.5629258155822754,,
7,327,,,,,2.779926061630249,0.4565512537956238
7,327,,,1.4950671195983887,0.6300095319747925,,
8,368,,,,,2.7807857990264893,0.4545022249221802
8,368,,,1.7695369720458984,0.6035985946655273,,
9,409,,,,,2.750988245010376,0.4873216152191162
9,409,,,1.635864019393921,0.586304247379303,,
10,450,,,,,2.764486074447632,0.4813675582408905
10,450,,,1.5021107196807861,0.6224542260169983,,
11,491,,,,,2.767487049102783,0.4737558662891388
11,491,,,1.6250215768814087,0.6214542388916016,,
12,532,,,,,2.7521731853485107,0.46966999769210815
12,532,,,1.4654784202575684,0.6476033926010132,,
13,573,,,,,2.850480556488037,0.45246556401252747
13,573,,,1.4508271217346191,0.6491292119026184,,
14,614,,,,,2.8588943481445312,0.4675746560096741
14,614,,,1.4170254468917847,0.6616555452346802,,
15,655,,,,,2.838331699371338,0.4431425929069519
15,655,,,1.3627533912658691,0.6591646075248718,,
16,696,,,,,2.7167093753814697,0.4662386178970337
16,696,,,1.5510503053665161,0.6692430973052979,,
17,737,,,,,2.8799331188201904,0.46111980080604553
17,737,,,1.405324101448059,0.6641694903373718,,
18,778,,,,,2.836622714996338,0.44458118081092834
18,778,,,1.5548632144927979,0.6422753930091858,,
19,819,,,,,2.8705685138702393,0.4432426393032074
19,819,,,1.2990046739578247,0.7216595411300659,,
20,860,,,,,2.874518871307373,0.43354079127311707
