Run 1, Best epoch: 250, Best val_loss: 2.9718449115753174
Run 2, Best epoch: 3, Best val_loss: 7.353986740112305
Run 3, Best epoch: 895, Best val_loss: 0.9693433046340942
Run 4, Best epoch: 81, Best val_loss: 7.178290367126465
Run 5, Best epoch: 281, Best val_loss: 0.8941442966461182
Run 6, Best epoch: 116, Best val_loss: 2.70165753364563
Run 7, Best epoch: 47, Best val_loss: 4.011489391326904
Run 8, Best epoch: 342, Best val_loss: 5.477569103240967
Run 9, Best epoch: 598, Best val_loss: 4.3707804679870605
Run 10, Best epoch: 697, Best val_loss: 2.994283676147461
Run 11, Best epoch: 14, Best val_loss: 4.424739360809326
Run 12, Best epoch: 908, Best val_loss: 0.943405032157898
Run 13, Best epoch: 14, Best val_loss: 1.7762078046798706
Run 14, Best epoch: 2, Best val_loss: 7.3530964851379395
Run 15, Best epoch: 131, Best val_loss: 1.564038872718811
Run 16, Best epoch: 125, Best val_loss: 2.7876856327056885
Run 17, Best epoch: 91, Best val_loss: 1.6505706310272217
Run 18, Best epoch: 354, Best val_loss: 1.0513055324554443
Run 19, Best epoch: 60, Best val_loss: 1.5483919382095337
Run 20, Best epoch: 49, Best val_loss: 4.333395481109619
