Run 1, Best epoch: 36, Best val_loss: 2.7635061740875244
Run 2, Best epoch: 34, Best val_loss: 7.334992408752441
Run 3, Best epoch: 71, Best val_loss: 0.9665231108665466
Run 4, Best epoch: 43, Best val_loss: 7.066402912139893
Run 5, Best epoch: 33, Best val_loss: 0.8979484438896179
Run 6, Best epoch: 13, Best val_loss: 2.7127859592437744
Run 7, Best epoch: 9, Best val_loss: 4.01251220703125
Run 8, Best epoch: 106, Best val_loss: 6.128159046173096
Run 9, Best epoch: 122, Best val_loss: 4.566494464874268
Run 10, Best epoch: 94, Best val_loss: 2.718252182006836
Run 11, Best epoch: 5, Best val_loss: 4.494115352630615
Run 12, Best epoch: 74, Best val_loss: 0.9255122542381287
Run 13, Best epoch: 3, Best val_loss: 1.779475212097168
Run 14, Best epoch: 1, Best val_loss: 7.297566890716553
Run 15, Best epoch: 8, Best val_loss: 1.5722819566726685
Run 16, Best epoch: 13, Best val_loss: 2.70430064201355
Run 17, Best epoch: 19, Best val_loss: 1.6609883308410645
Run 18, Best epoch: 42, Best val_loss: 1.048156976699829
Run 19, Best epoch: 7, Best val_loss: 1.5894172191619873
Run 20, Best epoch: 5, Best val_loss: 4.4442925453186035
