Run 1, Best epoch: 552, Best val_loss: 1.267134666442871
Run 2, Best epoch: 574, Best val_loss: 1.5455049276351929
Run 3, Best epoch: 66, Best val_loss: 0.6443033218383789
Run 4, Best epoch: 66, Best val_loss: 1.56830632686615
Run 5, Best epoch: 87, Best val_loss: 0.5974042415618896
Run 6, Best epoch: 444, Best val_loss: 1.2218406200408936
Run 7, Best epoch: 401, Best val_loss: 1.5298619270324707
Run 8, Best epoch: 118, Best val_loss: 1.4815967082977295
Run 9, Best epoch: 239, Best val_loss: 1.6046595573425293
Run 10, Best epoch: 154, Best val_loss: 1.2740877866744995
Run 11, Best epoch: 67, Best val_loss: 1.5965392589569092
Run 12, Best epoch: 152, Best val_loss: 0.6046462655067444
Run 13, Best epoch: 33, Best val_loss: 0.8423686623573303
Run 14, Best epoch: 75, Best val_loss: 1.5562855005264282
Run 15, Best epoch: 165, Best val_loss: 0.8117786049842834
Run 16, Best epoch: 480, Best val_loss: 1.2140140533447266
Run 17, Best epoch: 585, Best val_loss: 0.8318405151367188
Run 18, Best epoch: 62, Best val_loss: 0.6505193710327148
Run 19, Best epoch: 52, Best val_loss: 0.815594494342804
Run 20, Best epoch: 560, Best val_loss: 1.5737254619598389
