epoch,step,test_loss,test_pcc,train_loss_epoch,train_pcc_epoch,val_loss,val_pcc
0,38,,,,,2.3982062339782715,0.06842081993818283
0,38,,,6.715588092803955,0.07116568088531494,,
1,77,,,,,1.8791120052337646,0.0848495289683342
1,77,,,6.317618370056152,0.0761953666806221,,
2,116,,,,,1.8489662408828735,0.16786877810955048
2,116,,,5.252281188964844,0.07800943404436111,,
3,155,,,,,1.7570843696594238,0.22715449333190918
3,155,,,5.117612361907959,0.1322174072265625,,
4,194,,,,,1.758398175239563,0.25642290711402893
4,194,,,4.903576850891113,0.21081028878688812,,
5,233,,,,,1.7829784154891968,0.27278876304626465
5,233,,,4.8050432205200195,0.2910252809524536,,
6,272,,,,,1.698725938796997,0.29500648379325867
6,272,,,4.60490608215332,0.34176239371299744,,
7,311,,,,,1.851775050163269,0.3056424558162689
7,311,,,4.447124481201172,0.3999769389629364,,
8,350,,,,,1.7746992111206055,0.3187214136123657
8,350,,,4.276164531707764,0.4097541570663452,,
9,389,,,,,1.8102316856384277,0.32368358969688416
9,389,,,4.250515460968018,0.4191345274448395,,
10,428,,,,,1.88669753074646,0.3348526060581207
10,428,,,4.284854888916016,0.44581955671310425,,
11,467,,,,,1.7388283014297485,0.34570595622062683
11,467,,,4.042640686035156,0.44278883934020996,,
12,506,,,,,1.6430318355560303,0.34883397817611694
12,506,,,4.198657512664795,0.4415600597858429,,
13,545,,,,,1.6638734340667725,0.3550080358982086
13,545,,,4.032430171966553,0.4588906764984131,,
14,584,,,,,1.6571348905563354,0.3558279871940613
14,584,,,4.241295337677002,0.4522167146205902,,
15,623,,,,,1.728176236152649,0.35923153162002563
15,623,,,3.8230578899383545,0.4764675199985504,,
16,662,,,,,1.679053783416748,0.3634192645549774
16,662,,,3.8709728717803955,0.47922074794769287,,
17,701,,,,,1.6667377948760986,0.364687442779541
17,701,,,4.026587963104248,0.49404624104499817,,
18,740,,,,,1.688268780708313,0.3714642822742462
18,740,,,3.755469799041748,0.5085372924804688,,
19,779,,,,,1.8021379709243774,0.3708013594150543
19,779,,,3.5811238288879395,0.5494895577430725,,
20,818,,,,,1.7057409286499023,0.3763764202594757
20,818,,,3.579123020172119,0.5321770906448364,,
21,857,,,,,1.7203543186187744,0.3769340515136719
21,857,,,3.806556463241577,0.5411332249641418,,
22,896,,,,,1.6730091571807861,0.3767129182815552
22,896,,,3.531029224395752,0.5301177501678467,,
23,935,,,,,1.6369224786758423,0.37914779782295227
23,935,,,3.349452018737793,0.5838218927383423,,
24,974,,,,,1.7844717502593994,0.3833395838737488
24,974,,,3.5680437088012695,0.5434419512748718,,
25,1013,,,,,1.616012692451477,0.3761230409145355
25,1013,,,3.5862183570861816,0.5418928265571594,,
26,1052,,,,,1.7555071115493774,0.36871978640556335
26,1052,,,3.299808979034424,0.5735443830490112,,
27,1091,,,,,1.7916120290756226,0.37133002281188965
27,1091,,,3.5253453254699707,0.5627110004425049,,
28,1130,,,,,1.7016124725341797,0.36459803581237793
28,1130,,,3.3084232807159424,0.581200361251831,,
29,1169,,,,,1.8184394836425781,0.3658418655395508
29,1169,,,3.358018159866333,0.5890073776245117,,
30,1208,,,,,1.682241678237915,0.3473372757434845
30,1208,,,3.496173143386841,0.5962172150611877,,
31,1247,,,,,1.7883198261260986,0.36114394664764404
31,1247,,,3.3353092670440674,0.5953079462051392,,
32,1286,,,,,1.7496246099472046,0.3576087951660156
32,1286,,,3.355556011199951,0.6099726557731628,,
33,1325,,,,,1.6999902725219727,0.3540608286857605
33,1325,,,3.303983688354492,0.5962694883346558,,
34,1364,,,,,1.7011306285858154,0.3564051389694214
34,1364,,,3.657205820083618,0.5612762570381165,,
35,1403,,,,,1.8282442092895508,0.3560311198234558
35,1403,,,3.3134400844573975,0.6151142120361328,,
36,1442,,,,,1.8743391036987305,0.35741734504699707
36,1442,,,3.2114763259887695,0.6049589514732361,,
37,1481,,,,,1.7163536548614502,0.353707492351532
37,1481,,,3.047818660736084,0.6197621822357178,,
38,1520,,,,,1.8418725728988647,0.34733229875564575
38,1520,,,3.1054060459136963,0.6278147101402283,,
39,1559,,,,,1.7602587938308716,0.3535510301589966
39,1559,,,3.117159605026245,0.6252717971801758,,
40,1598,,,,,1.7591694593429565,0.3478393256664276
40,1598,,,3.110576629638672,0.607660710811615,,
41,1637,,,,,1.8211113214492798,0.3489719331264496
41,1637,,,3.0459439754486084,0.6543256044387817,,
42,1676,,,,,1.859458327293396,0.34272241592407227
42,1676,,,2.668470621109009,0.6524146199226379,,
43,1715,,,,,1.743296504020691,0.3352699279785156
43,1715,,,2.9769351482391357,0.6366853713989258,,
44,1754,,,,,1.8208526372909546,0.33360376954078674
44,1754,,,2.746318817138672,0.6853723526000977,,
45,1793,,,,,1.837319016456604,0.34005069732666016
45,1793,,,3.2309682369232178,0.6045542359352112,,
46,1832,,,,,1.8196282386779785,0.345938116312027
46,1832,,,2.710463285446167,0.677868664264679,,
47,1871,,,,,1.796186923980713,0.3338245749473572
47,1871,,,2.750004768371582,0.686002790927887,,
48,1910,,,,,1.9106433391571045,0.3242854177951813
48,1910,,,2.8824563026428223,0.6557394862174988,,
49,1949,,,,,1.8404682874679565,0.3151628077030182
49,1949,,,2.6144511699676514,0.6882091760635376,,
50,1988,,,,,1.9078974723815918,0.3150692582130432
50,1988,,,2.782733678817749,0.6554656028747559,,
51,2027,,,,,1.8260704278945923,0.31595879793167114
51,2027,,,2.7587549686431885,0.6382592916488647,,
52,2066,,,,,1.9077574014663696,0.32718873023986816
52,2066,,,2.740800142288208,0.6941567659378052,,
53,2105,,,,,1.8856713771820068,0.3130563795566559
53,2105,,,2.7790937423706055,0.6751427054405212,,
54,2144,,,,,1.9584802389144897,0.3077319264411926
54,2144,,,2.605053186416626,0.6813391447067261,,
55,2183,,,,,1.9752439260482788,0.31632137298583984
55,2183,,,2.670341968536377,0.7218679785728455,,
56,2222,,,,,1.9781979322433472,0.30350983142852783
56,2222,,,2.89245867729187,0.6618980765342712,,
57,2261,,,,,2.0129811763763428,0.3199981451034546
57,2261,,,2.6008267402648926,0.6774144768714905,,
58,2300,,,,,2.001408576965332,0.31733185052871704
58,2300,,,2.738267660140991,0.7015404105186462,,
59,2339,,,,,1.9121801853179932,0.3253091275691986
