epoch,step,test_loss,test_pcc,train_loss_epoch,train_pcc_epoch,val_loss,val_pcc
0,40,,,,,1.6353298425674438,0.1585770845413208
0,40,,,1.1482291221618652,0.04321281611919403,,
1,81,,,,,1.6377681493759155,0.027608908712863922
1,81,,,1.1085867881774902,0.14744336903095245,,
2,122,,,,,1.6352932453155518,-0.028584053739905357
2,122,,,1.0974085330963135,0.24977463483810425,,
3,163,,,,,1.627195954322815,-0.04359406232833862
3,163,,,1.0768985748291016,0.32588422298431396,,
4,204,,,,,1.6276733875274658,-0.044657040387392044
4,204,,,1.068450927734375,0.36360275745391846,,
5,245,,,,,1.6264095306396484,-0.05218631401658058
5,245,,,1.036974310874939,0.3412140905857086,,
6,286,,,,,1.6191833019256592,-0.0577559620141983
6,286,,,1.022412657737732,0.4197896122932434,,
7,327,,,,,1.617216944694519,-0.04427173361182213
7,327,,,1.019166111946106,0.381215900182724,,
8,368,,,,,1.6108243465423584,-0.03498676046729088
8,368,,,1.059051275253296,0.4170122444629669,,
9,409,,,,,1.609710454940796,-0.02358168363571167
9,409,,,1.043913722038269,0.4012641906738281,,
10,450,,,,,1.6056760549545288,-0.02423189766705036
10,450,,,0.9958949089050293,0.40342631936073303,,
11,491,,,,,1.6043885946273804,-0.0026877003256231546
11,491,,,0.9832931160926819,0.48218420147895813,,
12,532,,,,,1.6016104221343994,-0.00567884836345911
12,532,,,0.9610113501548767,0.4508664608001709,,
13,573,,,,,1.5989888906478882,0.014094654470682144
13,573,,,0.9766715168952942,0.4724501967430115,,
14,614,,,,,1.5953640937805176,0.016387952491641045
14,614,,,0.9753482937812805,0.4726196527481079,,
15,655,,,,,1.596258282661438,0.009333422407507896
15,655,,,0.989286482334137,0.44205233454704285,,
16,696,,,,,1.5944170951843262,0.01572050154209137
16,696,,,0.9883403182029724,0.4461860656738281,,
17,737,,,,,1.594703197479248,0.02615118771791458
17,737,,,0.9760989546775818,0.4819447696208954,,
18,778,,,,,1.5922809839248657,0.02692444995045662
18,778,,,0.9543737769126892,0.4597633183002472,,
19,819,,,,,1.5945194959640503,0.029609421268105507
19,819,,,0.9576011300086975,0.4848168194293976,,
20,860,,,,,1.5885039567947388,0.03513610363006592
20,860,,,1.0173509120941162,0.46385622024536133,,
21,901,,,,,1.5886225700378418,0.03202786669135094
21,901,,,0.9845642447471619,0.4734238386154175,,
22,942,,,,,1.5988547801971436,0.031175043433904648
22,942,,,0.9378790259361267,0.4908992350101471,,
23,983,,,,,1.5918374061584473,0.03120284155011177
23,983,,,0.9792113900184631,0.4917653799057007,,
24,1024,,,,,1.5870497226715088,0.03780455142259598
24,1024,,,0.9829662442207336,0.4835703372955322,,
25,1065,,,,,1.5901952981948853,0.03926074504852295
25,1065,,,0.9342260360717773,0.528700590133667,,
26,1106,,,,,1.5841495990753174,0.050701748579740524
26,1106,,,0.9678242206573486,0.45026886463165283,,
27,1147,,,,,1.5857280492782593,0.06031467393040657
27,1147,,,0.9849679470062256,0.500216543674469,,
28,1188,,,,,1.6038765907287598,0.06517162919044495
28,1188,,,0.9536014795303345,0.4886873662471771,,
29,1229,,,,,1.5789693593978882,0.07532856613397598
29,1229,,,0.9513792395591736,0.49626052379608154,,
30,1270,,,,,1.5793027877807617,0.07973814755678177
30,1270,,,0.9266959428787231,0.48935773968696594,,
31,1311,,,,,1.5790549516677856,0.07389367371797562
31,1311,,,0.9719550609588623,0.5273910760879517,,
32,1352,,,,,1.578588843345642,0.07790867984294891
32,1352,,,0.9540839791297913,0.5183565616607666,,
33,1393,,,,,1.5802648067474365,0.07471377402544022
33,1393,,,0.9104499816894531,0.5295511484146118,,
