Run 1, Best epoch: 18, Best val_loss: 2.774636745452881
Run 2, Best epoch: 175, Best val_loss: 7.130259990692139
Run 3, Best epoch: 187, Best val_loss: 0.9855955839157104
Run 4, Best epoch: 539, Best val_loss: 6.904235363006592
Run 5, Best epoch: 12, Best val_loss: 0.8971223831176758
Run 6, Best epoch: 13, Best val_loss: 2.657850980758667
Run 7, Best epoch: 8, Best val_loss: 3.901841402053833
Run 8, Best epoch: 92, Best val_loss: 6.14467716217041
Run 9, Best epoch: 100, Best val_loss: 4.439563751220703
Run 10, Best epoch: 68, Best val_loss: 2.858067274093628
Run 11, Best epoch: 5, Best val_loss: 4.374897480010986
Run 12, Best epoch: 47, Best val_loss: 0.9294172525405884
Run 13, Best epoch: 3, Best val_loss: 1.7036645412445068
Run 14, Best epoch: 7, Best val_loss: 7.239952564239502
Run 15, Best epoch: 10, Best val_loss: 1.5476515293121338
Run 16, Best epoch: 7, Best val_loss: 2.766904592514038
Run 17, Best epoch: 12, Best val_loss: 1.562347412109375
Run 18, Best epoch: 44, Best val_loss: 1.0008119344711304
Run 19, Best epoch: 11, Best val_loss: 1.5284680128097534
Run 20, Best epoch: 5, Best val_loss: 4.412965297698975
